meter_number,value,timestamp
M136,6549030574,4/5/2023 11:29:59 PM
M137,5916342452,4/5/2023 11:29:59 PM
M138,4617357473,4/5/2023 11:29:59 PM
M139,3707340500,4/5/2023 11:29:59 PM
M140,5348941603,4/5/2023 11:29:59 PM
M141,6050049117,4/5/2023 11:29:59 PM
M142,4013917882,4/5/2023 11:29:59 PM
M143,2804516434,4/5/2023 11:29:59 PM
M144,3189098765,4/5/2023 11:29:59 PM
M145,3274886699,4/5/2023 11:29:59 PM
M146,5383834734,4/5/2023 11:29:59 PM
M147,5776774242,4/5/2023 11:29:59 PM
M148,4738626402,4/5/2023 11:29:59 PM
M149,3741753154,4/5/2023 11:29:59 PM
M150,4956082948,4/5/2023 11:29:59 PM
M1,4801083547,4/5/2023 11:44:59 PM
M2,3063962888,4/5/2023 11:44:59 PM
M3,8000696290,4/5/2023 11:44:59 PM
M4,7190457320,4/5/2023 11:44:59 PM
M5,6779576315,4/5/2023 11:44:59 PM
M6,6152494208,4/5/2023 11:44:59 PM
M7,5227852507,4/5/2023 11:44:59 PM
M8,1644235600,4/5/2023 11:44:59 PM
M9,5602291728,4/5/2023 11:44:59 PM
M10,8004795467,4/5/2023 11:44:59 PM
M11,4187574224,4/5/2023 11:44:59 PM
M12,2607238028,4/5/2023 11:44:59 PM
M13,4800679008,4/5/2023 11:44:59 PM
M14,4882987311,4/5/2023 11:44:59 PM
M15,6969838972,4/5/2023 11:44:59 PM
M16,7810530947,4/5/2023 11:44:59 PM
M17,5485351474,4/5/2023 11:44:59 PM
M18,3671327327,4/5/2023 11:44:59 PM
M19,7065988763,4/5/2023 11:44:59 PM
M20,3011535590,4/5/2023 11:44:59 PM
M21,5200280888,4/5/2023 11:44:59 PM
M22,5506387497,4/5/2023 11:44:59 PM
M23,3575033265,4/5/2023 11:44:59 PM
M24,3439126185,4/5/2023 11:44:59 PM
M25,6275019110,4/5/2023 11:44:59 PM
M26,6136916195,4/5/2023 11:44:59 PM
M27,4708085064,4/5/2023 11:44:59 PM
M28,6748812823,4/5/2023 11:44:59 PM
M29,4276915914,4/5/2023 11:44:59 PM
M30,5712433394,4/5/2023 11:44:59 PM
M31,5416166474,4/5/2023 11:44:59 PM
M32,5046616733,4/5/2023 11:44:59 PM
M33,4171798406,4/5/2023 11:44:59 PM
M34,7408428713,4/5/2023 11:44:59 PM
M35,4956684266,4/5/2023 11:44:59 PM
M36,5049221045,4/5/2023 11:44:59 PM
M37,6171270581,4/5/2023 11:44:59 PM
M38,5807862909,4/5/2023 11:44:59 PM
M39,4733219645,4/5/2023 11:44:59 PM
M40,5857453324,4/5/2023 11:44:59 PM
M41,7982629725,4/5/2023 11:44:59 PM
M42,5167429781,4/5/2023 11:44:59 PM
M43,1549404659,4/5/2023 11:44:59 PM
M44,4254514027,4/5/2023 11:44:59 PM
M45,6434695625,4/5/2023 11:44:59 PM
M46,4553974414,4/5/2023 11:44:59 PM
M47,5460721382,4/5/2023 11:44:59 PM
M48,7953446674,4/5/2023 11:44:59 PM
M49,5782040095,4/5/2023 11:44:59 PM
M50,5568412354,4/5/2023 11:44:59 PM
M51,6318453774,4/5/2023 11:44:59 PM
M52,5812484178,4/5/2023 11:44:59 PM
M53,3751826549,4/5/2023 11:44:59 PM
M54,5993653455,4/5/2023 11:44:59 PM
M55,7092974488,4/5/2023 11:44:59 PM
M56,7075694412,4/5/2023 11:44:59 PM
M57,5437171135,4/5/2023 11:44:59 PM
M58,3037235550,4/5/2023 11:44:59 PM
M59,8036989785,4/5/2023 11:44:59 PM
M60,4165367185,4/5/2023 11:44:59 PM
M61,3393422414,4/5/2023 11:44:59 PM
M62,6413398741,4/5/2023 11:44:59 PM
M63,7119772594,4/5/2023 11:44:59 PM
M64,5186280204,4/5/2023 11:44:59 PM
M65,7283569509,4/5/2023 11:44:59 PM
M66,4070953577,4/5/2023 11:44:59 PM
M67,7052849460,4/5/2023 11:44:59 PM
M68,4024408656,4/5/2023 11:44:59 PM
M69,5218591692,4/5/2023 11:44:59 PM
M70,7276655484,4/5/2023 11:44:59 PM
M71,3677150558,4/5/2023 11:44:59 PM
M72,6186606545,4/5/2023 11:44:59 PM
M73,6729090272,4/5/2023 11:44:59 PM
M74,4672632840,4/5/2023 11:44:59 PM
M75,4658786594,4/5/2023 11:44:59 PM
M76,7044168544,4/5/2023 11:44:59 PM
M77,5462548011,4/5/2023 11:44:59 PM
M78,4899051463,4/5/2023 11:44:59 PM
M79,7888228185,4/5/2023 11:44:59 PM
M80,4408177918,4/5/2023 11:44:59 PM
M81,6835427247,4/5/2023 11:44:59 PM
M82,4950707711,4/5/2023 11:44:59 PM
M83,6484442948,4/5/2023 11:44:59 PM
M84,5731863882,4/5/2023 11:44:59 PM
M85,4065208202,4/5/2023 11:44:59 PM
M86,4543090933,4/5/2023 11:44:59 PM
M87,7007199165,4/5/2023 11:44:59 PM
M88,6726906990,4/5/2023 11:44:59 PM
M89,3357702322,4/5/2023 11:44:59 PM
M90,6464123329,4/5/2023 11:44:59 PM
M91,3679195001,4/5/2023 11:44:59 PM
M92,6080197754,4/5/2023 11:44:59 PM
M93,5731626458,4/5/2023 11:44:59 PM
M94,5615034750,4/5/2023 11:44:59 PM
M95,6960964078,4/5/2023 11:44:59 PM
M96,5724723213,4/5/2023 11:44:59 PM
M97,4325468583,4/5/2023 11:44:59 PM
M98,4690321503,4/5/2023 11:44:59 PM
M99,8037216941,4/5/2023 11:44:59 PM
M100,5119997896,4/5/2023 11:44:59 PM
M101,6669520342,4/5/2023 11:44:59 PM
M102,6514866512,4/5/2023 11:44:59 PM
M103,3658567160,4/5/2023 11:44:59 PM
M104,7593675992,4/5/2023 11:44:59 PM
M105,3735366319,4/5/2023 11:44:59 PM
M106,4674580003,4/5/2023 11:44:59 PM
M107,6880618080,4/5/2023 11:44:59 PM
M108,4600265961,4/5/2023 11:44:59 PM
M109,2677808154,4/5/2023 11:44:59 PM
M110,4739725142,4/5/2023 11:44:59 PM
M111,6531080681,4/5/2023 11:44:59 PM
M112,3581154017,4/5/2023 11:44:59 PM
M113,2514594931,4/5/2023 11:44:59 PM
M114,5156211456,4/5/2023 11:44:59 PM
M115,6318326049,4/5/2023 11:44:59 PM
M116,3528418800,4/5/2023 11:44:59 PM
M117,5430975856,4/5/2023 11:44:59 PM
M118,5460684187,4/5/2023 11:44:59 PM
M119,5263197634,4/5/2023 11:44:59 PM
M120,5568284935,4/5/2023 11:44:59 PM
M121,7767416279,4/5/2023 11:44:59 PM
M122,3376240310,4/5/2023 11:44:59 PM
M123,4157583742,4/5/2023 11:44:59 PM
M124,4250938363,4/5/2023 11:44:59 PM
M125,6871752308,4/5/2023 11:44:59 PM
M126,7307611580,4/5/2023 11:44:59 PM
M127,6482187676,4/5/2023 11:44:59 PM
M128,4585915702,4/5/2023 11:44:59 PM
M129,8268448760,4/5/2023 11:44:59 PM
M130,6210129040,4/5/2023 11:44:59 PM
M131,6289578170,4/5/2023 11:44:59 PM
M132,4793850049,4/5/2023 11:44:59 PM
M133,4522249501,4/5/2023 11:44:59 PM
M134,5872111282,4/5/2023 11:44:59 PM
M135,5080293012,4/5/2023 11:44:59 PM
M136,8540484480,4/5/2023 11:44:59 PM
M137,7257925080,4/5/2023 11:44:59 PM
M138,6127098220,4/5/2023 11:44:59 PM
M139,5131393157,4/5/2023 11:44:59 PM
M140,7027216606,4/5/2023 11:44:59 PM
M141,8102938724,4/5/2023 11:44:59 PM
M142,5640251404,4/5/2023 11:44:59 PM
M143,3115790131,4/5/2023 11:44:59 PM
M144,3568501182,4/5/2023 11:44:59 PM
M145,5030374867,4/5/2023 11:44:59 PM
M146,6123916643,4/5/2023 11:44:59 PM
M147,5981174793,4/5/2023 11:44:59 PM
M148,6875651964,4/5/2023 11:44:59 PM
M149,4530829110,4/5/2023 11:44:59 PM
M150,6707028785,4/5/2023 11:44:59 PM
M1,6546088651,4/5/2023 11:59:59 PM
M2,3593510566,4/5/2023 11:59:59 PM
M3,9224744326,4/5/2023 11:59:59 PM
M4,7913843542,4/5/2023 11:59:59 PM
M5,7065410169,4/5/2023 11:59:59 PM
M6,8186532544,4/5/2023 11:59:59 PM
M7,6863091605,4/5/2023 11:59:59 PM
M8,2095441700,4/5/2023 11:59:59 PM
M9,7043684930,4/5/2023 11:59:59 PM
M10,8300421585,4/5/2023 11:59:59 PM
M11,5466002179,4/5/2023 11:59:59 PM
M12,3697899241,4/5/2023 11:59:59 PM
M13,6697570600,4/5/2023 11:59:59 PM
M14,5196025189,4/5/2023 11:59:59 PM
M15,8965323803,4/5/2023 11:59:59 PM
M16,9661529348,4/5/2023 11:59:59 PM
M17,6541462434,4/5/2023 11:59:59 PM
M18,3812036022,4/5/2023 11:59:59 PM
M19,8462125708,4/5/2023 11:59:59 PM
M20,3197397597,4/5/2023 11:59:59 PM
M21,5553757759,4/5/2023 11:59:59 PM
M22,7601611725,4/5/2023 11:59:59 PM
M23,5653078560,4/5/2023 11:59:59 PM
M24,3808858304,4/5/2023 11:59:59 PM
M25,7426844622,4/5/2023 11:59:59 PM
M26,8121040497,4/5/2023 11:59:59 PM
M27,5468821327,4/5/2023 11:59:59 PM
M28,8701961702,4/5/2023 11:59:59 PM
M29,6025343439,4/5/2023 11:59:59 PM
M30,7234774852,4/5/2023 11:59:59 PM
M31,6428805949,4/5/2023 11:59:59 PM
M32,6382993119,4/5/2023 11:59:59 PM
M33,5096849908,4/5/2023 11:59:59 PM
M34,8131870024,4/5/2023 11:59:59 PM
M35,6017068866,4/5/2023 11:59:59 PM
M36,6491784309,4/5/2023 11:59:59 PM
M37,7481814655,4/5/2023 11:59:59 PM
M38,6430069314,4/5/2023 11:59:59 PM
M39,5822732501,4/5/2023 11:59:59 PM
M40,6200200379,4/5/2023 11:59:59 PM
M41,8471609105,4/5/2023 11:59:59 PM
M42,5573296869,4/5/2023 11:59:59 PM
M43,1640724310,4/5/2023 11:59:59 PM
M44,4682423442,4/5/2023 11:59:59 PM
M45,6726410626,4/5/2023 11:59:59 PM
M46,5854118410,4/5/2023 11:59:59 PM
M47,5669783920,4/5/2023 11:59:59 PM
M48,9589346620,4/5/2023 11:59:59 PM
M49,6052244299,4/5/2023 11:59:59 PM
M50,6353703014,4/5/2023 11:59:59 PM
M51,6526678639,4/5/2023 11:59:59 PM
M52,7774095319,4/5/2023 11:59:59 PM
M53,5852606525,4/5/2023 11:59:59 PM
M54,6304125627,4/5/2023 11:59:59 PM
M55,8666352205,4/5/2023 11:59:59 PM
M56,7479395021,4/5/2023 11:59:59 PM
M57,6147072973,4/5/2023 11:59:59 PM
M58,3544085579,4/5/2023 11:59:59 PM
M59,8645853378,4/5/2023 11:59:59 PM
M60,5732026567,4/5/2023 11:59:59 PM
M61,4022479041,4/5/2023 11:59:59 PM
M62,8175415920,4/5/2023 11:59:59 PM
M63,7673538511,4/5/2023 11:59:59 PM
M64,5489402803,4/5/2023 11:59:59 PM
M65,9296330435,4/5/2023 11:59:59 PM
M66,5013576144,4/5/2023 11:59:59 PM
M67,8545481415,4/5/2023 11:59:59 PM
M68,4681352898,4/5/2023 11:59:59 PM
M69,6909899639,4/5/2023 11:59:59 PM
M70,8240267370,4/5/2023 11:59:59 PM
M71,5557122524,4/5/2023 11:59:59 PM
M72,7240036723,4/5/2023 11:59:59 PM
M73,7029876423,4/5/2023 11:59:59 PM
M74,5787419664,4/5/2023 11:59:59 PM
M75,5757098145,4/5/2023 11:59:59 PM
M76,7638302355,4/5/2023 11:59:59 PM
M77,7235106921,4/5/2023 11:59:59 PM
M78,4915924195,4/5/2023 11:59:59 PM
M79,9203231354,4/5/2023 11:59:59 PM
M80,5202076646,4/5/2023 11:59:59 PM
M81,7005498508,4/5/2023 11:59:59 PM
M82,6995488548,4/5/2023 11:59:59 PM
M83,6698251029,4/5/2023 11:59:59 PM
M84,6489605172,4/5/2023 11:59:59 PM
M85,6041449624,4/5/2023 11:59:59 PM
M86,6461541804,4/5/2023 11:59:59 PM
M87,9112208443,4/5/2023 11:59:59 PM
M88,8788344539,4/5/2023 11:59:59 PM
M89,3704438699,4/5/2023 11:59:59 PM
M90,7592013036,4/5/2023 11:59:59 PM
M91,3940344070,4/5/2023 11:59:59 PM
M92,7701430369,4/5/2023 11:59:59 PM
M93,6361313921,4/5/2023 11:59:59 PM
M94,6855250939,4/5/2023 11:59:59 PM
M95,7302902170,4/5/2023 11:59:59 PM
M96,6519563799,4/5/2023 11:59:59 PM
M97,5082741142,4/5/2023 11:59:59 PM
M98,6377977502,4/5/2023 11:59:59 PM
M99,9392689817,4/5/2023 11:59:59 PM
M100,6051137288,4/5/2023 11:59:59 PM
M101,8407452162,4/5/2023 11:59:59 PM
M102,7097317997,4/5/2023 11:59:59 PM
M103,5485085729,4/5/2023 11:59:59 PM
M104,7740530743,4/5/2023 11:59:59 PM
M105,4284044681,4/5/2023 11:59:59 PM
M106,6284403984,4/5/2023 11:59:59 PM
M107,7004260235,4/5/2023 11:59:59 PM
M108,5996783751,4/5/2023 11:59:59 PM
M109,4810914229,4/5/2023 11:59:59 PM
M110,6163247343,4/5/2023 11:59:59 PM
M111,7028419869,4/5/2023 11:59:59 PM
M112,4488263285,4/5/2023 11:59:59 PM
M113,3510060335,4/5/2023 11:59:59 PM
M114,5259744824,4/5/2023 11:59:59 PM
M115,7178629442,4/5/2023 11:59:59 PM
M116,4454328508,4/5/2023 11:59:59 PM
M117,6396176402,4/5/2023 11:59:59 PM
M118,5996115736,4/5/2023 11:59:59 PM
M119,5687433950,4/5/2023 11:59:59 PM
M120,6847986148,4/5/2023 11:59:59 PM
M121,8540264642,4/5/2023 11:59:59 PM
M122,4077953058,4/5/2023 11:59:59 PM
M123,4817481284,4/5/2023 11:59:59 PM
M124,5681016295,4/5/2023 11:59:59 PM
M125,7199867488,4/5/2023 11:59:59 PM
M126,9371355831,4/5/2023 11:59:59 PM
M127,8443271815,4/5/2023 11:59:59 PM
M128,5721327360,4/5/2023 11:59:59 PM
M129,9263960660,4/5/2023 11:59:59 PM
M130,7626451262,4/5/2023 11:59:59 PM
M131,8216088849,4/5/2023 11:59:59 PM
M132,6311683878,4/5/2023 11:59:59 PM
M133,5341072474,4/5/2023 11:59:59 PM
M134,7656124477,4/5/2023 11:59:59 PM
M135,6085152723,4/5/2023 11:59:59 PM
M136,9565395959,4/5/2023 11:59:59 PM
M137,8138922052,4/5/2023 11:59:59 PM
M138,7286259588,4/5/2023 11:59:59 PM
M139,5806991001,4/5/2023 11:59:59 PM
M140,7478524098,4/5/2023 11:59:59 PM
M141,8506421962,4/5/2023 11:59:59 PM
M142,7778676718,4/5/2023 11:59:59 PM
M143,4563056286,4/5/2023 11:59:59 PM
M144,4774107938,4/5/2023 11:59:59 PM
M145,6192396235,4/5/2023 11:59:59 PM
M146,6518023572,4/5/2023 11:59:59 PM
M147,6223426762,4/5/2023 11:59:59 PM
M148,8182163764,4/5/2023 11:59:59 PM
M149,5402321600,4/5/2023 11:59:59 PM
M150,7486918195,4/5/2023 11:59:59 PM
M1,7446508660,4/6/2023 12:14:59 AM
M2,3738889130,4/6/2023 12:14:59 AM
M3,9810398730,4/6/2023 12:14:59 AM
M4,9533029835,4/6/2023 12:14:59 AM
M5,8124719648,4/6/2023 12:14:59 AM
M6,10157923677,4/6/2023 12:14:59 AM
M7,8586459047,4/6/2023 12:14:59 AM
M8,4064889891,4/6/2023 12:14:59 AM
M9,8822062379,4/6/2023 12:14:59 AM
M10,10359899848,4/6/2023 12:14:59 AM
M11,6522865478,4/6/2023 12:14:59 AM
M12,5434671208,4/6/2023 12:14:59 AM
M13,8842283490,4/6/2023 12:14:59 AM
M14,5911861125,4/6/2023 12:14:59 AM
M15,10903197277,4/6/2023 12:14:59 AM
M16,10254543061,4/6/2023 12:14:59 AM
M17,6800199211,4/6/2023 12:14:59 AM
M18,3823271014,4/6/2023 12:14:59 AM
M19,10094240100,4/6/2023 12:14:59 AM
M20,5000286412,4/6/2023 12:14:59 AM
M21,5938157433,4/6/2023 12:14:59 AM
M22,9433772119,4/6/2023 12:14:59 AM
M23,6977898991,4/6/2023 12:14:59 AM
M24,5083512140,4/6/2023 12:14:59 AM
M25,8922117673,4/6/2023 12:14:59 AM
M26,9818506788,4/6/2023 12:14:59 AM
M27,7609922769,4/6/2023 12:14:59 AM
M28,10328094674,4/6/2023 12:14:59 AM
M29,7822212547,4/6/2023 12:14:59 AM
M30,8163289996,4/6/2023 12:14:59 AM
M31,8086803262,4/6/2023 12:14:59 AM
M32,6649339991,4/6/2023 12:14:59 AM
M33,6453962755,4/6/2023 12:14:59 AM
M34,8469010862,4/6/2023 12:14:59 AM
M35,6858795141,4/6/2023 12:14:59 AM
M36,7834961487,4/6/2023 12:14:59 AM
M37,8689975298,4/6/2023 12:14:59 AM
M38,7897938579,4/6/2023 12:14:59 AM
M39,6714857040,4/6/2023 12:14:59 AM
M40,6444299217,4/6/2023 12:14:59 AM
M41,10138719320,4/6/2023 12:14:59 AM
M42,6006432230,4/6/2023 12:14:59 AM
M43,1995938169,4/6/2023 12:14:59 AM
M44,5889762753,4/6/2023 12:14:59 AM
M45,8235385332,4/6/2023 12:14:59 AM
M46,7553983314,4/6/2023 12:14:59 AM
M47,6584826483,4/6/2023 12:14:59 AM
M48,9908488427,4/6/2023 12:14:59 AM
M49,7680631371,4/6/2023 12:14:59 AM
M50,8333483269,4/6/2023 12:14:59 AM
M51,6712106411,4/6/2023 12:14:59 AM
M52,8463082301,4/6/2023 12:14:59 AM
M53,7006026029,4/6/2023 12:14:59 AM
M54,7107829895,4/6/2023 12:14:59 AM
M55,10097803657,4/6/2023 12:14:59 AM
M56,7686263982,4/6/2023 12:14:59 AM
M57,7603557475,4/6/2023 12:14:59 AM
M58,4234479620,4/6/2023 12:14:59 AM
M59,10674194435,4/6/2023 12:14:59 AM
M60,7558763473,4/6/2023 12:14:59 AM
M61,5588494843,4/6/2023 12:14:59 AM
M62,9777036805,4/6/2023 12:14:59 AM
M63,7875451934,4/6/2023 12:14:59 AM
M64,6703649255,4/6/2023 12:14:59 AM
M65,10998816628,4/6/2023 12:14:59 AM
M66,6988182944,4/6/2023 12:14:59 AM
M67,9601470253,4/6/2023 12:14:59 AM
M68,5749815820,4/6/2023 12:14:59 AM
M69,8898424406,4/6/2023 12:14:59 AM
M70,9383234385,4/6/2023 12:14:59 AM
M71,6731560201,4/6/2023 12:14:59 AM
M72,7866868944,4/6/2023 12:14:59 AM
M73,8304708693,4/6/2023 12:14:59 AM
M74,6389052297,4/6/2023 12:14:59 AM
M75,7784457072,4/6/2023 12:14:59 AM
M76,8659388348,4/6/2023 12:14:59 AM
M77,7531623017,4/6/2023 12:14:59 AM
M78,5317835253,4/6/2023 12:14:59 AM
M79,10058782500,4/6/2023 12:14:59 AM
M80,5644221664,4/6/2023 12:14:59 AM
M81,7408698270,4/6/2023 12:14:59 AM
M82,8117238146,4/6/2023 12:14:59 AM
M83,8347315335,4/6/2023 12:14:59 AM
M84,6694065475,4/6/2023 12:14:59 AM
M85,6233099246,4/6/2023 12:14:59 AM
M86,7317184481,4/6/2023 12:14:59 AM
M87,9334869853,4/6/2023 12:14:59 AM
M88,9089924452,4/6/2023 12:14:59 AM
M89,3859576115,4/6/2023 12:14:59 AM
M90,8352165482,4/6/2023 12:14:59 AM
M91,5771127927,4/6/2023 12:14:59 AM
M92,9821471599,4/6/2023 12:14:59 AM
M93,8335342909,4/6/2023 12:14:59 AM
M94,8154095167,4/6/2023 12:14:59 AM
M95,8125275299,4/6/2023 12:14:59 AM
M96,7356507476,4/6/2023 12:14:59 AM
M97,6713376929,4/6/2023 12:14:59 AM
M98,7669733303,4/6/2023 12:14:59 AM
M99,9970835033,4/6/2023 12:14:59 AM
M100,7295055081,4/6/2023 12:14:59 AM
M101,8772549739,4/6/2023 12:14:59 AM
M102,8440500312,4/6/2023 12:14:59 AM
M103,7545693568,4/6/2023 12:14:59 AM
M104,8418595755,4/6/2023 12:14:59 AM
M105,4443549430,4/6/2023 12:14:59 AM
M106,6462358171,4/6/2023 12:14:59 AM
M107,7408054451,4/6/2023 12:14:59 AM
M108,7773036431,4/6/2023 12:14:59 AM
M109,5222858004,4/6/2023 12:14:59 AM
M110,7101702913,4/6/2023 12:14:59 AM
M111,7398538977,4/6/2023 12:14:59 AM
M112,6541725469,4/6/2023 12:14:59 AM
M113,5028820471,4/6/2023 12:14:59 AM
M114,7383564128,4/6/2023 12:14:59 AM
M115,8859167814,4/6/2023 12:14:59 AM
M116,6511306121,4/6/2023 12:14:59 AM
M117,8101725916,4/6/2023 12:14:59 AM
M118,7850051105,4/6/2023 12:14:59 AM
M119,6371063842,4/6/2023 12:14:59 AM
M120,6850706942,4/6/2023 12:14:59 AM
M121,10673869088,4/6/2023 12:14:59 AM
M122,4681638368,4/6/2023 12:14:59 AM
M123,5294069605,4/6/2023 12:14:59 AM
M124,5820287632,4/6/2023 12:14:59 AM
M125,8708859430,4/6/2023 12:14:59 AM
M126,11197414292,4/6/2023 12:14:59 AM
M127,9022358466,4/6/2023 12:14:59 AM
M128,6012198158,4/6/2023 12:14:59 AM
M129,10176782266,4/6/2023 12:14:59 AM
M130,7871817197,4/6/2023 12:14:59 AM
M131,8831710609,4/6/2023 12:14:59 AM
M132,7935836469,4/6/2023 12:14:59 AM
M133,7271845116,4/6/2023 12:14:59 AM
M134,8619331525,4/6/2023 12:14:59 AM
M135,6959796459,4/6/2023 12:14:59 AM
M136,9828047111,4/6/2023 12:14:59 AM
M137,8549559202,4/6/2023 12:14:59 AM
M138,8182465039,4/6/2023 12:14:59 AM
M139,7440796087,4/6/2023 12:14:59 AM
M140,9608169170,4/6/2023 12:14:59 AM
M141,9678407894,4/6/2023 12:14:59 AM
M142,8060442610,4/6/2023 12:14:59 AM
M143,5451673270,4/6/2023 12:14:59 AM
M144,5188086269,4/6/2023 12:14:59 AM
M145,7845323326,4/6/2023 12:14:59 AM
M146,8530731445,4/6/2023 12:14:59 AM
M147,8360592557,4/6/2023 12:14:59 AM
M148,8647853190,4/6/2023 12:14:59 AM
M149,6432255937,4/6/2023 12:14:59 AM
M150,8882166389,4/6/2023 12:14:59 AM
M1,8031808374,4/6/2023 12:29:59 AM
M2,4192868599,4/6/2023 12:29:59 AM
M3,11383647389,4/6/2023 12:29:59 AM
M4,10970708671,4/6/2023 12:29:59 AM
M5,9500809996,4/6/2023 12:29:59 AM
M6,12137754680,4/6/2023 12:29:59 AM
M7,9332799359,4/6/2023 12:29:59 AM
M8,4135600521,4/6/2023 12:29:59 AM
M9,9471276005,4/6/2023 12:29:59 AM
M10,11339398015,4/6/2023 12:29:59 AM
M11,7474323753,4/6/2023 12:29:59 AM
M12,6822029717,4/6/2023 12:29:59 AM
M13,9321657428,4/6/2023 12:29:59 AM
M14,6815581395,4/6/2023 12:29:59 AM
M15,11196018179,4/6/2023 12:29:59 AM
M16,10831366083,4/6/2023 12:29:59 AM
M17,7042710450,4/6/2023 12:29:59 AM
M18,4846316503,4/6/2023 12:29:59 AM
M19,11522350538,4/6/2023 12:29:59 AM
M20,6535138264,4/6/2023 12:29:59 AM
M21,6751971477,4/6/2023 12:29:59 AM
M22,9856505300,4/6/2023 12:29:59 AM
M23,7437662133,4/6/2023 12:29:59 AM
M24,6663442075,4/6/2023 12:29:59 AM
M25,10309494140,4/6/2023 12:29:59 AM
M26,9857773989,4/6/2023 12:29:59 AM
M27,9129698439,4/6/2023 12:29:59 AM
M28,11492019006,4/6/2023 12:29:59 AM
M29,8370060572,4/6/2023 12:29:59 AM
M30,10182233469,4/6/2023 12:29:59 AM
M31,8137148336,4/6/2023 12:29:59 AM
M32,7637605091,4/6/2023 12:29:59 AM
M33,6646849799,4/6/2023 12:29:59 AM
M34,9035865023,4/6/2023 12:29:59 AM
M35,7325514537,4/6/2023 12:29:59 AM
M36,8583998199,4/6/2023 12:29:59 AM
M37,9396954739,4/6/2023 12:29:59 AM
M38,9712920587,4/6/2023 12:29:59 AM
M39,7226359373,4/6/2023 12:29:59 AM
M40,6912624898,4/6/2023 12:29:59 AM
M41,12000771779,4/6/2023 12:29:59 AM
M42,6906089426,4/6/2023 12:29:59 AM
M43,2560556260,4/6/2023 12:29:59 AM
M44,7669521700,4/6/2023 12:29:59 AM
M45,9707838229,4/6/2023 12:29:59 AM
M46,8310338777,4/6/2023 12:29:59 AM
M47,6871806112,4/6/2023 12:29:59 AM
M48,10046749382,4/6/2023 12:29:59 AM
M49,9071802598,4/6/2023 12:29:59 AM
M50,8611662677,4/6/2023 12:29:59 AM
M51,7851867327,4/6/2023 12:29:59 AM
M52,10307032636,4/6/2023 12:29:59 AM
M53,8289055914,4/6/2023 12:29:59 AM
M54,7582913319,4/6/2023 12:29:59 AM
M55,10575506543,4/6/2023 12:29:59 AM
M56,8915241882,4/6/2023 12:29:59 AM
M57,9552431632,4/6/2023 12:29:59 AM
M58,6367923795,4/6/2023 12:29:59 AM
M59,12183437349,4/6/2023 12:29:59 AM
M60,8031107995,4/6/2023 12:29:59 AM
M61,7511442019,4/6/2023 12:29:59 AM
M62,11105605425,4/6/2023 12:29:59 AM
M63,8465076211,4/6/2023 12:29:59 AM
M64,7130023125,4/6/2023 12:29:59 AM
M65,12428052876,4/6/2023 12:29:59 AM
M66,8546062273,4/6/2023 12:29:59 AM
M67,11102747595,4/6/2023 12:29:59 AM
M68,7668711127,4/6/2023 12:29:59 AM
M69,9865652666,4/6/2023 12:29:59 AM
M70,9690765962,4/6/2023 12:29:59 AM
M71,8523768367,4/6/2023 12:29:59 AM
M72,8983457786,4/6/2023 12:29:59 AM
M73,9546269337,4/6/2023 12:29:59 AM
M74,7915552143,4/6/2023 12:29:59 AM
M75,8565889316,4/6/2023 12:29:59 AM
M76,10177782928,4/6/2023 12:29:59 AM
M77,9202839904,4/6/2023 12:29:59 AM
M78,7404437956,4/6/2023 12:29:59 AM
M79,10094196392,4/6/2023 12:29:59 AM
M80,5798057629,4/6/2023 12:29:59 AM
M81,9109764009,4/6/2023 12:29:59 AM
M82,8501563752,4/6/2023 12:29:59 AM
M83,9598318298,4/6/2023 12:29:59 AM
M84,7776402697,4/6/2023 12:29:59 AM
M85,8112451976,4/6/2023 12:29:59 AM
M86,7384883407,4/6/2023 12:29:59 AM
M87,9471539665,4/6/2023 12:29:59 AM
M88,10363088657,4/6/2023 12:29:59 AM
M89,5761238215,4/6/2023 12:29:59 AM
M90,8659477806,4/6/2023 12:29:59 AM
M91,6115782630,4/6/2023 12:29:59 AM
M92,11295564384,4/6/2023 12:29:59 AM
M93,9284799902,4/6/2023 12:29:59 AM
M94,8864148908,4/6/2023 12:29:59 AM
M95,8527087734,4/6/2023 12:29:59 AM
M96,8275077237,4/6/2023 12:29:59 AM
M97,6757762366,4/6/2023 12:29:59 AM
M98,7977626048,4/6/2023 12:29:59 AM
M99,10638600603,4/6/2023 12:29:59 AM
M100,8548243470,4/6/2023 12:29:59 AM
M101,9406418947,4/6/2023 12:29:59 AM
M102,9021219536,4/6/2023 12:29:59 AM
M103,8436878388,4/6/2023 12:29:59 AM
M104,9296032902,4/6/2023 12:29:59 AM
M105,5449959727,4/6/2023 12:29:59 AM
M106,6944304324,4/6/2023 12:29:59 AM
M107,7895929491,4/6/2023 12:29:59 AM
M108,9195415313,4/6/2023 12:29:59 AM
M109,6044721738,4/6/2023 12:29:59 AM
M110,8307906135,4/6/2023 12:29:59 AM
M111,8375538046,4/6/2023 12:29:59 AM
M112,6815595362,4/6/2023 12:29:59 AM
M113,6142804267,4/6/2023 12:29:59 AM
M114,8013779134,4/6/2023 12:29:59 AM
M115,9973494631,4/6/2023 12:29:59 AM
M116,6913068470,4/6/2023 12:29:59 AM
M117,9467775847,4/6/2023 12:29:59 AM
